10989,46,577
3114,419,5
2628,12,182
2419,804,48
2193,8,51
759,142,4
288,43,7
120,733,1
113,677,1
42,32,31
28,810,718
18,27,46
13,26,58
12,784,719
6,766,719
3,25,97
2,228,2
2,93,556
2,23,66
1,227,4
1,28,155
1,28,40
1,22,75
1,7,272
1,4,296
