8439,50,563
8008,294,8
5655,797,69
567,2,164
502,22,13
144,655,1
96,1,12
90,710,0
60,10,39
51,607,0
4,206,14
4,22,692
3,11,22
2,19,29
2,8,50
2,0,233
2,0,221
1,21,694
