9078,41,594
7479,293,8
5761,797,70
483,21,12
394,2,169
108,655,1
53,0,9
51,709,0
34,9,34
24,10,50
9,0,221
5,12,29
2,596,0
1,56,580
1,20,27
1,12,24
1,9,155
1,4,67
