9409,80,512
3003,418,5
2708,803,51
2416,11,177
1900,8,48
739,140,4
288,41,7
131,731,1
113,676,1
28,23,67
10,810,719
7,26,45
7,24,51
6,30,29
5,62,555
5,33,32
5,27,37
3,226,4
2,21,85
2,20,77
1,27,148
1,21,88
1,21,79
