9702,92,500
3032,418,5
2706,803,51
2552,11,176
1923,8,48
707,140,4
386,39,11
113,731,1
108,675,1
12,27,53
12,22,67
10,810,719
6,27,44
4,28,48
4,24,73
4,4,271
3,725,5
1,227,2
1,192,480
1,27,50
1,27,39
1,24,92
