10901,46,576
3113,419,5
2658,13,175
2411,804,48
2197,9,51
714,142,4
376,41,10
121,733,1
113,677,1
40,24,68
13,9,256
11,812,718
11,26,55
5,0,309
4,39,26
2,227,4
2,132,19
1,94,555
1,93,556
1,27,76
1,23,77
