9097,40,594
7512,293,8
5765,797,70
520,20,12
477,2,167
111,655,1
66,710,0
57,0,9
15,599,0
10,0,222
8,0,213
4,9,35
4,0,109
3,70,9
2,88,576
2,12,26
1,71,11
1,35,0
1,18,27
1,17,33
