9187,41,594
7582,291,8
5702,797,69
530,21,13
467,2,164
100,654,1
61,0,9
48,709,0
21,9,33
16,0,221
6,37,3
5,597,0
4,10,24
3,11,43
3,0,113
3,0,92
2,44,7
1,49,7
