9217,41,594
7550,291,8
5691,797,70
555,2,161
524,20,13
92,654,1
56,0,9
46,711,0
13,8,38
11,0,222
5,0,232
2,206,10
2,46,5
2,14,34
2,0,214
1,13,39
1,8,45
1,7,48
