9851,53,567
3070,418,5
2548,804,49
2473,12,181
2048,8,50
765,140,4
348,41,8
175,30,44
128,733,1
114,677,1
26,20,92
21,24,68
17,226,3
13,809,719
8,31,26
7,21,76
6,24,116
4,24,105
3,21,97
2,13,234
2,7,264
1,24,111
1,13,232
1,7,269
