10376,155,464
2948,416,5
2719,803,51
2440,11,179
1853,8,47
748,139,4
301,40,7
99,732,1
81,674,0
50,799,718
23,24,52
20,29,29
7,19,88
6,766,719
6,132,16
6,24,62
5,226,1
3,0,270
2,202,448
2,26,42
1,195,469
1,29,50
