9149,41,594
7564,292,8
5724,797,70
494,21,12
490,2,163
111,656,1
57,710,0
57,0,8
16,9,31
10,599,0
9,204,13
9,0,215
3,46,6
3,12,27
3,0,92
2,52,581
2,14,26
2,8,46
1,133,24
1,11,24
1,10,25
1,0,221
1,0,209
