10289,47,564
8359,560,8
6286,29,169
5150,15,73
1024,166,7
36,216,4
11,60,65
10,594,10
8,317,91
8,246,9
8,41,31
6,574,74
2,246,4
1,597,11
1,317,67
1,249,6
1,244,8
1,244,4
1,234,11
1,55,101
